MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err
58980.65000000737	1.3779746203360776e-16	1.69503767225645e-16	5.477234185786622e-17	7.732437510320346e-17
58980.700000007375	1.3740329154795787e-16	1.8666161114645837e-16	5.463753187048371e-17	8.681855853608742e-17
58980.75000000738	1.3700771367493431e-16	2.0356284020785122e-16	5.4504303335117083e-17	9.629078537550071e-17
58980.80000000738	1.366108370521837e-16	2.2020086248799534e-16	5.4372646349042276e-17	1.0573840205561884e-16
58980.850000007384	1.36212769919739e-16	2.3656958092932335e-16	5.424255104300846e-17	1.1515929301184644e-16
58980.90000000739	1.3581362013060213e-16	2.5266327674242453e-16	5.4114007581006424e-17	1.2455168106188612e-16
58980.95000000739	1.3541349516134168e-16	2.684765371252291e-16	5.398700616024243e-17	1.3391401275514437e-16
58981.00000000739	1.3501250212260018e-16	2.8400420827359463e-16	5.386153701055158e-17	1.4324488925371152e-16
58981.050000007395	1.3461074776960985e-16	2.9924136348208544e-16	5.3737590394474187e-17	1.5254302291993298e-16
58981.1000000074	1.3420833851267617e-16	3.141832806041648e-16	5.3615156606771675e-17	1.6180720907067314e-16
58981.1500000074	1.3380538042761003e-16	3.2882542552182005e-16	5.349422597428796e-17	1.7103630702385316e-16
58981.200000007404	1.3340197926615233e-16	3.431634395959777e-16	5.3374788855661403e-17	1.8022922702699911e-16
58981.25000000741	1.329982404663609e-16	3.571931298312609e-16	5.325683564106442e-17	1.8938492101738472e-16
58981.30000000741	1.325942691629624e-16	3.7091046094196156e-16	5.3140356752036667e-17	1.985023759419976e-16
58981.35000000741	1.3219017019770837e-16	3.84311548784869e-16	5.302534264109383e-17	2.07580608826715e-16
58981.400000007416	1.317860481296517e-16	3.973926547985877e-16	5.2911783791663256e-17	2.166186630654925e-16
58981.45000000742	1.3138200724545718e-16	4.1015018120252787e-16	5.2799670717645816e-17	2.2561560557600573e-16
58981.50000000742	1.3097815156965038e-16	4.2258066678195492e-16	5.268899396331392e-17	2.345705245814726e-16
58981.550000007424	1.305745848748389e-16	4.3468078313600466e-16	5.2579744103022736e-17	2.4348252785160946e-16
58981.60000000743	1.3017141069194478e-16	4.46447331298883e-16	5.247191174091172e-17	2.5235074128546537e-16
58981.65000000743	1.297687323203818e-16	4.5787723866823e-16	5.236548751080247e-17	2.6117430775207027e-16
58981.70000000743	1.2936665283822052e-16	4.689675561914122e-16	5.2260462075722546e-17	2.6995238612803125e-16
58981.750000007436	1.2896527511233398e-16	4.797154557720656e-16	5.215682612792443e-17	2.7868415048710333e-16
58981.80000000744	1.2856470180853322e-16	4.901182278680374e-16	5.20545703884747e-17	2.873687894089962e-16
58981.85000000744	1.2816503540166293e-16	5.001732792580764e-16	5.1953685607001677e-17	2.960055053818282e-16
58981.900000007445	1.2776637818569428e-16	5.098781309595602e-16	5.185416256162057e-17	3.0459351427981273e-16
58981.95000000745	1.2736883228378373e-16	5.192304162826774e-16	5.1755992058447597e-17	3.131320449012587e-16
58982.00000000745	1.2697249965833943e-16	5.282278790097919e-16	5.165916493164612e-17	3.216203385557726e-16
58982.05000000745	1.2657748212103698e-16	5.368683716900636e-16	5.156367204293115e-17	3.3005764869204097e-16
58982.10000000746	1.2618388134287257e-16	5.451498540417513e-16	5.146950428144715e-17	3.3844324055895094e-16
58982.15000000746	1.2579179886411175e-16	5.530703914553129e-16	5.137665256348713e-17	3.467763908948579e-16
58982.20000000746	1.254013361043297e-16	5.606281535919003e-16	5.12851078323608e-17	3.55056387640542e-16
58982.250000007465	1.2501259437234702e-16	5.678214130723293e-16	5.119486105807592e-17	3.632825296722408e-16
58982.30000000747	1.2462567487621972e-16	5.746485442524751e-16	5.110590323700088e-17	3.714541265520569e-16
58982.35000000747	1.2424067873317056e-16	5.811080220814988e-16	5.1018225391825856e-17	3.7957049829331756e-16
58982.400000007474	1.2385770697952372e-16	5.871984210399147e-16	5.0931818571197035e-17	3.876309751388627e-16
58982.45000000748	1.234768605806458e-16	5.92918414154654e-16	5.0846673849509464e-17	3.9563489735099245e-16
58982.50000000748	1.2309824044083844e-16	5.982667720888587e-16	5.076278232674637e-17	4.0358161501146407e-16
58982.55000000748	1.2272194741326634e-16	6.032423623043396e-16	5.06801351280383e-17	4.114704878305194e-16
58982.600000007486	1.2234808230983264e-16	6.078441482947238e-16	5.059872340370749e-17	4.1930088496409033e-16
58982.65000000749	1.2197674591107137e-16	6.120711888879027e-16	5.05185383287987e-17	4.270721848383346e-16
58982.70000000749	1.2160803897603328e-16	6.159226376162162e-16	5.0439571102992593e-17	4.3478377498083467e-16
58982.750000007494	1.2124206225215938e-16	6.193977421531396e-16	5.036181295026696e-17	4.424350518578765e-16
58982.8000000075	1.2087891648512867e-16	6.224958438155106e-16	5.0285255118819096e-17	4.500254207173692e-16
58982.8500000075	1.2051870242873566e-16	6.252163771302569e-16	5.020988888058653e-17	4.575542954369071e-16
58982.9000000075	1.2016152085474643e-16	6.275588694649347e-16	5.013570553127194e-17	4.650210983766464e-16
58982.950000007506	1.1980747256272714e-16	6.295229407213423e-16	5.0062696390003615e-17	4.724252602366788e-16
58983.00000000751	1.194566583899208e-16	6.311083030917635e-16	4.9990852798995694e-17	4.797662199185932e-16
58983.05000000751	1.1910917922105942e-16	6.323147608773123e-16	4.99201661235352e-17	4.870434243909276e-16
58983.100000007515	1.1876513599823642e-16	6.331422103682454e-16	4.9850627751595263e-17	4.942563285583939e-16
58983.15000000752	1.1842462973072893e-16	6.335906397858302e-16	4.978222909362564e-17	5.014043951345798e-16
58983.20000000752	1.1808776150482815e-16	6.336601292859272e-16	4.971496158239911e-17	5.084870945179677e-16
58983.25000000752	1.1775463249370829e-16	6.333508510241244e-16	4.964881667268946e-17	5.155039046711611e-16
58983.300000007526	1.1742534396723145e-16	6.326630692826333e-16	4.958378584115494e-17	5.224543110030876e-16
58983.35000000753	1.170999973017991e-16	6.315971406590764e-16	4.951986058593185e-17	5.293378062541293e-16
58983.40000000753	1.1677869399021836e-16	6.301535143178253e-16	4.945703242661092e-17	5.361538903839303e-16
58983.450000007535	1.164615356515016e-16	6.2833273230382725e-16	4.9395292903877224e-17	5.429020704619613e-16
58983.50000000754	1.1614862404075298e-16	6.261354299199515e-16	4.933463357930882e-17	5.495818605605086e-16
58983.55000000754	1.1584006105900232e-16	6.235623361682285e-16	4.927504603520297e-17	5.561927816502449e-16
58983.600000007544	1.1553594876305514e-16	6.206142742559853e-16	4.921652187429033e-17	5.627343614980437e-16
58983.65000000755	1.1523638937537373e-16	6.172921621676357e-16	4.9159052719495473e-17	5.692061345671123e-16
58983.70000000755	1.1494148529391395e-16	6.135970133032017e-16	4.9102630213790636e-17	5.756076419193337e-16
58983.75000000755	1.146513391020382e-16	6.095299371849204e-16	4.904724601994659e-17	5.819384311197286e-16
58983.800000007555	1.1436605357836104e-16	6.050921402330019e-16	4.8992891820227223e-17	5.881980561429879e-16
58983.85000000756	1.140857317066506e-16	6.002849266123498e-16	4.893955931622396e-17	5.943860772819339e-16
58983.90000000756	1.138104766857324e-16	5.951096991515963e-16	4.888724022869002e-17	6.005020610580422e-16
58983.950000007564	1.1354039193938882e-16	5.895679603366279e-16	4.8835926297215725e-17	6.065455801337384e-16
58984.00000000757	1.1327558112626958e-16	5.836613133804955e-16	4.8785609280071605e-17	6.125162132265387e-16
58984.05000000757	1.1301614814983863e-16	5.773914633720873e-16	4.873628095392996e-17	6.184135450250056e-16
58984.10000000757	1.1276219716829117e-16	5.707602185060978e-16	4.8687933113707516e-17	6.24237166106403e-16
58984.150000007576	1.1251383260451024e-16	5.637694913973544e-16	4.8640557572295914e-17	6.299866728560294e-16
58984.20000000758	1.1227115915604462e-16	5.564213004824749e-16	4.859414616039457e-17	6.356616673881992e-16
58984.25000000758	1.1203428180506015e-16	5.487177715126966e-16	4.8548690726156654e-17	6.412617574688038e-16
58984.300000007584	1.118033058283569e-16	5.40661139141913e-16	4.850418313516153e-17	6.467865564394561e-16
58984.35000000759	1.1157833680735706e-16	5.322537486145148e-16	4.846061527004163e-17	6.522356831431172e-16
58984.40000000759	1.1135948063812565e-16	5.234980575584375e-16	4.841797903025835e-17	6.576087618512442e-16
58984.45000000759	1.1114684354142347e-16	5.143966378893316e-16	4.837626633208329e-17	6.629054221923365e-16
58984.500000007596	1.1094053207274487e-16	5.049521778331639e-16	4.833546910808411e-17	6.681252990819302e-16
58984.5500000076	1.1074065313239518e-16	4.95167484075123e-16	4.82955793071147e-17	6.732680326539601e-16
58984.6000000076	1.1054731397558658e-16	4.850454840447408e-16	4.825658889402465e-17	6.783332681934615e-16
58984.650000007605	1.1036062222252957e-16	4.745892283485703e-16	4.821848984945284e-17	6.833206560706215e-16
58984.70000000761	1.1018068586859175e-16	4.638018933642579e-16	4.8181274169592447e-17	6.882298516760599e-16
58984.75000000761	1.1000761329441488e-16	4.526867840125531e-16	4.814493386595593e-17	6.93060515357424e-16
58984.80000000761	1.0984151327610367e-16	4.412473367279778e-16	4.810946096524234e-17	6.97812312357211e-16
58984.85000000762	1.0968249499540392e-16	4.294871226534804e-16	4.8074847509036426e-17	7.024849127517816e-16
58984.90000000762	1.0953066804994164e-16	4.1740985109123256e-16	4.8041085553544685e-17	7.070779913915508e-16
58984.95000000762	1.093861424634258e-16	4.0501937325041773e-16	4.800816716955535e-17	7.11591227842362e-16
58985.000000007625	1.092490286959402e-16	3.9231968634507094e-16	4.797608444202458e-17	7.160243063279938e-16
58985.05000000763	1.0911943765420439e-16	3.793149381110925e-16	4.794482946997991e-17	7.203769156737363e-16
58985.10000000763	1.0899748070190416e-16	3.6600943183515746e-16	4.791439436629256e-17	7.246487492511318e-16
58985.150000007634	1.088832696700184e-16	3.5240763202012055e-16	4.788477125739367e-17	7.288395049237134e-16
58985.20000000764	1.0877691686718037e-16	3.385141708582845e-16	4.7855952283102076e-17	7.329488849938418e-16
58985.25000000764	1.0867853509007596e-16	3.2433385575231094e-16	4.7827929596424026e-17	7.369765961505392e-16
58985.30000000764	1.085882376338567e-16	3.0987167822373766e-16	4.7800695363352445e-17	7.409223494183607e-16
58985.350000007646	1.0850613830259057e-16	2.9513282470248635e-16	4.777424176254454e-17	7.447858601072264e-16
58985.40000000765	1.0843235141973875e-16	2.8012268992654626e-16	4.774856098524207e-17	7.485668477632333e-16
58985.45000000765	1.0836699183865884e-16	2.648468940547231e-16	4.772364523491098e-17	7.52265036120469e-16
58985.500000007654	1.08310174953151e-16	2.493113051999315e-16	4.769948672720774e-17	7.558801530536608e-16
58985.55000000766	1.0826201670801522e-16	2.335220701017974e-16	4.7676077689599757e-17	7.594119305318478e-16
58985.60000000766	1.0822263360967007e-16	2.174856573956261e-16	4.765341036123771e-17	7.628601045729188e-16
58985.65000000766	1.0819214273677805e-16	2.0120892103956824e-16	4.7631476992724914e-17	7.662244151989997e-16
58985.700000007666	1.0817066175090685e-16	1.8469919723553196e-16	4.7610269845848856e-17	7.695046063927904e-16
58985.75000000767	1.0815830890725627e-16	1.6796445943811783e-16	4.758978119343396e-17	7.72700426054703e-16
58985.80000000767	1.0815520306537205e-16	1.5101357926099018e-16	4.7570003319175457e-17	7.758116259608483e-16
58985.850000007675	1.0816146369994186e-16	1.3385679222074453e-16	4.755092851721117e-17	7.788379617218907e-16
58985.90000000768	1.081772109115881e-16	1.1650658927613955e-16	4.7532549092197706e-17	7.817791927426749e-16
58985.95000000768	1.0820256543772703e-16	9.897957668735264e-17	4.751485735886292e-17	7.846350821826857e-16
58986.00000000768	1.0823764866345888e-16	8.13008088938992e-17	4.749784564189461e-17	7.874053969172815e-16
58986.050000007686	1.0828258263249086e-16	6.351550856380505e-17	4.7481506275725984e-17	7.900899074997222e-16
58986.10000000769	1.0833749005809552e-16	4.572843483651966e-17	4.7465831604292873e-17	7.926883881239175e-16
58986.15000000769	1.0840249433413605e-16	2.8291197028855283e-17	4.745081398085594e-17	7.95200616588019e-16
58986.200000007695	1.0847771954608811e-16	1.3454759059205375e-17	4.7436445767747887e-17	7.976263742586434e-16
58986.2500000077	1.0856327522040142e-16	1.5781958310913062e-17	4.742271933620445e-17	7.999654460359253e-16
58986.3000000077	1.0865904323367412e-16	3.152711367716097e-17	4.7409627066092164e-17	8.022176203192041e-16
58986.350000007704	1.0876473037054896e-16	4.883344751732902e-17	4.739716134571066e-17	8.043826889735213e-16
58986.40000000771	1.0888003956858621e-16	6.625097080595819e-17	4.7385314571678694e-17	8.064604472966826e-16
58986.45000000771	1.0900467441315466e-16	8.351507491251961e-17	4.737407914856756e-17	8.084506939871531e-16
58986.50000000771	1.0913833911038825e-16	1.0054028880608047e-16	4.736344748879574e-17	8.103532311125322e-16
58986.550000007715	1.0928073846019568e-16	1.1728811124254403e-16	4.7353412012392505e-17	8.121678640787135e-16
58986.60000000772	1.0943157782926312e-16	1.3373675938057017e-16	4.7343965146695665e-17	8.138944015997525e-16
58986.65000000772	1.0959056312413664e-16	1.4987169563334016e-16	4.733509932638534e-17	8.15532655668349e-16
58986.700000007724	1.0975740076430576e-16	1.656820058486892e-16	4.7326806992910225e-17	8.17082441526956e-16
58986.75000000773	1.09931797655333e-16	1.811588070439147e-16	4.731908059463269e-17	8.185435776395608e-16
58986.80000000773	1.1011346116200435e-16	1.962944705054164e-16	4.731191258631035e-17	8.199158856640799e-16
58986.85000000773	1.1030209908150188e-16	2.1108221050430876e-16	4.730529542917514e-17	8.211991904253453e-16
58986.900000007736	1.1049741961660559e-16	2.255158516286118e-16	4.729922159048888e-17	8.223933198887484e-16
58986.95000000774	1.1069913134893142e-16	2.395896896109385e-16	4.729368354341608e-17	8.234981051344479e-16
58987.00000000774	1.1090694321214884e-16	2.532984039693112e-16	4.7288673766840386e-17	8.24513380332175e-16
58987.050000007745	1.1112056446527514e-16	2.6663700077830573e-16	4.7284184745105865e-17	8.254389827166573e-16
58987.10000000775	1.1133970466593242e-16	2.796007737046612e-16	4.7280208967879395e-17	8.262747525635823e-16
58987.15000000775	1.1156407364365284e-16	2.9218527652577575e-16	4.727673892981653e-17	8.270205331661726e-16
58987.20000000775	1.11793381473193e-16	3.0438630310648137e-16	4.727376713041377e-17	8.276761708122896e-16
58987.250000007756	1.1202733844783805e-16	3.1619987236645094e-16	4.72712860738604e-17	8.282415147621366e-16
58987.30000000776	1.1226565505274303e-16	3.2762221667929538e-16	4.726928826876876e-17	8.287164172264937e-16
58987.35000000776	1.1250804193827827e-16	3.3864977269419136e-16	4.7267766227913174e-17	8.29100733345491e-16
58987.400000007765	1.1275420989335236e-16	3.4927917390981097e-16	4.726671246806204e-17	8.293943211679666e-16
58987.45000000777	1.1300386981877748e-16	3.5950724454655866e-16	4.726611950983759e-17	8.295970416313012e-16
58987.50000000777	1.1325673270061318e-16	3.693309944036984e-16	4.7265979877397745e-17	8.297087585418408e-16
58987.55000000777	1.1351250958351786e-16	3.787476144805172e-16	4.7266286098257624e-17	8.29729338555807e-16
58987.60000000778	1.1377091154409953e-16	3.877544732038958e-16	4.7267030703129456e-17	8.296586511607432e-16
58987.65000000778	1.1403164966426526e-16	3.9634911314765025e-16	4.726820622558452e-17	8.29496568657484e-16
58987.70000000778	1.1429443500455357e-16	4.045292481591815e-16	4.726980520202304e-17	8.292429661425994e-16
58987.750000007785	1.1455897857747966e-16	4.122927608304652e-16	4.727182017128851e-17	8.28897721491397e-16
58987.80000000779	1.1482499132085815e-16	4.196377002658842e-16	4.727424367457152e-17	8.284607153413681e-16
58987.85000000779	1.1509218407111755e-16	4.265622801103086e-16	4.7277068255154024e-17	8.279318310762027e-16
58987.900000007794	1.1536026753660311e-16	4.3306487680937776e-16	4.728028645821875e-17	8.273109548102032e-16
58987.9500000078	1.1562895227087785e-16	4.3914402808019634e-16	4.7283890830592877e-17	8.265979753732779e-16
58988.0000000078	1.158979486459847e-16	4.4479843157517215e-16	4.728787392053786e-17	8.257927842963531e-16
58988.0500000078	1.1616696682570606e-16	4.500269437252991e-16	4.7292228277641645e-17	8.2489527579729e-16
58988.100000007806	1.164357167388008e-16	4.548285787523916e-16	4.72969464525143e-17	8.239053467672832e-16
58988.15000000781	1.1670390805222461e-16	4.592025078412616e-16	4.730202099652057e-17	8.228228967577238e-16
58988.20000000781	1.1697125014431937e-16	4.631480584655613e-16	4.73074444617549e-17	8.21647827967532e-16
58988.250000007814	1.1723745207797502e-16	4.666647138613615e-16	4.7313209400558255e-17	8.203800452309462e-16
58988.30000000782	1.1750222257378411e-16	4.697521126447848e-16	4.7319308365669745e-17	8.190194560057904e-16
58988.35000000782	1.177652699831444e-16	4.724100485700458e-16	4.732573390961187e-17	8.175659703622059e-16
58988.40000000782	1.1802630226133695e-16	4.746384704257171e-16	4.733247858479448e-17	8.1601950097179e-16
58988.450000007826	1.1828502694058908e-16	4.764374820676632e-16	4.733953494313272e-17	8.14379963097269e-16
58988.50000000783	1.1854115110307682e-16	4.778073425873633e-16	4.73468955359352e-17	8.126472745825407e-16
58988.55000000783	1.1879438135390958e-16	4.787484666154155e-16	4.7354552913549047e-17	8.108213558432239e-16
