MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err
59097.6800000006	1.7312143695723981e-16	1.0409273275787923e-17	1.891828822165219e-16	6.767421059799826e-18	nan	nan	nan	nan	nan	nan
59097.7300000006	1.7386200819829848e-16	1.0438822356058932e-17	1.9002072530129805e-16	6.811348160542399e-18	nan	nan	nan	nan	nan	nan
59097.7800000006	1.7460296932472693e-16	1.0468179140250439e-17	1.9085711049099941e-16	6.8553971638763255e-18	nan	nan	nan	nan	nan	nan
59097.830000000606	1.7534430774366214e-16	1.0497327100229927e-17	1.9169204358725288e-16	6.899543267365807e-18	nan	nan	nan	nan	nan	nan
59097.88000000061	1.7608601086298432e-16	1.0526249821804778e-17	1.9252553038603814e-16	6.943761948604783e-18	nan	nan	nan	nan	nan	nan
59097.93000000061	1.7682806609123524e-16	1.0554931014014061e-17	1.9335757667772644e-16	6.988028980808059e-18	nan	nan	nan	nan	nan	nan
59097.980000000614	1.775704608375458e-16	1.0583354517837632e-17	1.9418818824709904e-16	7.032320446677709e-18	nan	nan	nan	nan	nan	nan
59098.03000000062	1.7831318251156145e-16	1.0611504314356002e-17	1.9501737087335946e-16	7.076612750624697e-18	nan	nan	nan	nan	nan	nan
59098.08000000062	1.790562185233483e-16	1.0639364532390851e-17	1.9584513033011298e-16	7.120882629480038e-18	nan	nan	nan	nan	nan	nan
59098.13000000062	1.7979955628334356e-16	1.0666919455628135e-17	1.966714723854667e-16	7.165107161773111e-18	nan	nan	nan	nan	nan	nan
59098.180000000626	1.80543183202256e-16	1.0694153529272557e-17	1.9749640280194596e-16	7.209263775718347e-18	nan	nan	nan	nan	nan	nan
59098.23000000063	1.8128708669100297e-16	1.0721051366222911e-17	1.9831992733659621e-16	7.253330255928648e-18	nan	nan	nan	nan	nan	nan
59098.28000000063	1.8203125416061957e-16	1.0747597752821323e-17	1.9914205174097082e-16	7.297284749059246e-18	nan	nan	nan	nan	nan	nan
59098.330000000635	1.827756730222011e-16	1.0773777654168074e-17	1.9996278176113132e-16	7.341105768344691e-18	nan	nan	nan	nan	nan	nan
59098.38000000064	1.8352033068681116e-16	1.079957621904401e-17	2.007821231376795e-16	7.384772197225772e-18	nan	nan	nan	nan	nan	nan
59098.43000000064	1.8426521456540759e-16	1.0824978784447261e-17	2.01600081605803e-16	7.428263292050749e-18	nan	nan	nan	nan	nan	nan
59098.48000000064	1.8501031206877517e-16	1.0849970879764712e-17	2.0241666289523184e-16	7.471558683996573e-18	nan	nan	nan	nan	nan	nan
59098.53000000065	1.8575561060742762e-16	1.0874538230603901e-17	2.032318727302919e-16	7.514638380258671e-18	nan	nan	nan	nan	nan	nan
59098.58000000065	1.8650109759156054e-16	1.0898666762301501e-17	2.0404571682994149e-16	7.557482764515411e-18	nan	nan	nan	nan	nan	nan
59098.63000000065	1.8724676043094806e-16	1.0922342603107763e-17	2.048582009077673e-16	7.600072596843673e-18	nan	nan	nan	nan	nan	nan
59098.680000000655	1.879925865348846e-16	1.0945552087096046e-17	2.0566933067196599e-16	7.64238901305231e-18	nan	nan	nan	nan	nan	nan
59098.73000000066	1.88738563312085e-16	1.0968281756790063e-17	2.0647911182542178e-16	7.684413523523811e-18	nan	nan	nan	nan	nan	nan
59098.78000000066	1.8948467817064317e-16	1.0990518365527026e-17	2.0728755006573096e-16	7.72612801159898e-18	nan	nan	nan	nan	nan	nan
59098.830000000664	1.9023091851792436e-16	1.1012248879579421e-17	2.080946510851263e-16	7.767514731577287e-18	nan	nan	nan	nan	nan	nan
59098.88000000067	1.9097727176049474e-16	1.1033460480058289e-17	2.0890042057058738e-16	7.808556306340186e-18	nan	nan	nan	nan	nan	nan
59098.93000000067	1.9172372530405747e-16	1.1054140564570878e-17	2.097048642038181e-16	7.849235724693452e-18	nan	nan	nan	nan	nan	nan
59098.98000000067	1.924702665533599e-16	1.1074276748714012e-17	2.1050798766130163e-16	7.889536338400421e-18	nan	nan	nan	nan	nan	nan
59099.030000000675	1.9321688291213733e-16	1.1093856867347796e-17	2.1130979661426196e-16	7.929441858969558e-18	nan	nan	nan	nan	nan	nan
59099.08000000068	1.939635617830054e-16	1.111286897570931e-17	2.1211029672867982e-16	7.968936354267535e-18	nan	nan	nan	nan	nan	nan
59099.13000000068	1.9471029056741272e-16	1.1131301350360595e-17	2.1290949366537478e-16	8.008004244911672e-18	nan	nan	nan	nan	nan	nan
59099.180000000684	1.954570566655445e-16	1.114914248997492e-17	2.1370739308000478e-16	8.046630300544714e-18	nan	nan	nan	nan	nan	nan
59099.23000000069	1.962038474762626e-16	1.1166381115990706e-17	2.1450400062301747e-16	8.084799635937437e-18	nan	nan	nan	nan	nan	nan
59099.28000000069	1.9695065039701373e-16	1.1183006173129916e-17	2.1529932193974188e-16	8.122497707040786e-18	nan	nan	nan	nan	nan	nan
59099.33000000069	1.9769745282375527e-16	1.1199006829800038e-17	2.1609336267036416e-16	8.15971030689605e-18	nan	nan	nan	nan	nan	nan
59099.380000000696	1.9844424215089123e-16	1.1214372478379755e-17	2.1688612844997425e-16	8.196423561536709e-18	nan	nan	nan	nan	nan	nan
59099.4300000007	1.991910057711726e-16	1.1229092735402337e-17	2.176776249085517e-16	8.232623925785146e-18	nan	nan	nan	nan	nan	nan
59099.4800000007	1.999377310756445e-16	1.1243157441655071e-17	2.1846785767098823e-16	8.268298179084641e-18	nan	nan	nan	nan	nan	nan
59099.530000000705	2.006844054535504e-16	1.1256556662181451e-17	2.1925683235716706e-16	8.303433421236046e-18	nan	nan	nan	nan	nan	nan
59099.58000000071	2.0143101629227172e-16	1.1269280686217213e-17	2.2004455458185303e-16	8.33801706820209e-18	nan	nan	nan	nan	nan	nan
59099.63000000071	2.0217755097723205e-16	1.1281320027053062e-17	2.2083102995487197e-16	8.37203684787949e-18	nan	nan	nan	nan	nan	nan
59099.68000000071	2.0292399689183993e-16	1.1292665421837488e-17	2.2161626408093326e-16	8.40548079589297e-18	nan	nan	nan	nan	nan	nan
59099.730000000716	2.036703414173969e-16	1.1303307831325183e-17	2.224002625598644e-16	8.438337251433003e-18	nan	nan	nan	nan	nan	nan
59099.78000000072	2.0441657193302393e-16	1.1313238439574304e-17	2.231830309864581e-16	8.470594853124736e-18	nan	nan	nan	nan	nan	nan
59099.83000000072	2.051626758155937e-16	1.1322448653613937e-17	2.239645749505579e-16	8.502242534916917e-18	nan	nan	nan	nan	nan	nan
59099.880000000725	2.0590864043963933e-16	1.1330930103059076e-17	2.247449000370623e-16	8.533269522070064e-18	nan	nan	nan	nan	nan	nan
59099.93000000073	2.0665445317728785e-16	1.1338674639711658e-17	2.255240118259656e-16	8.563665327159837e-18	nan	nan	nan	nan	nan	nan
59099.98000000073	2.0740010139818006e-16	1.1345674337132795e-17	2.263019158923231e-16	8.59341974616368e-18	nan	nan	nan	nan	nan	nan
59100.030000000734	2.081455724693954e-16	1.1351921490190926e-17	2.270786178063267e-16	8.622522854611514e-18	nan	nan	nan	nan	nan	nan
59100.08000000074	2.0889085375536536e-16	1.135740861461176e-17	2.278541231333253e-16	8.650965003799769e-18	nan	nan	nan	nan	nan	nan
59100.13000000074	2.0963593261781624e-16	1.1362128446495227e-17	2.2862843743373703e-16	8.678736817103062e-18	nan	nan	nan	nan	nan	nan
59100.18000000074	2.1038079641566694e-16	1.1366073941855001e-17	2.2940156626319005e-16	8.705829186329219e-18	nan	nan	nan	nan	nan	nan
59100.230000000745	2.1112543250497152e-16	1.1369238276145315e-17	2.301735151725064e-16	8.732233268213788e-18	nan	nan	nan	nan	nan	nan
59100.28000000075	2.1186982823883375e-16	1.1371614843788689e-17	2.30944289707671e-16	8.757940480911217e-18	nan	nan	nan	nan	nan	nan
59100.33000000075	2.1261397096733244e-16	1.1373197257723293e-17	2.317138954098892e-16	8.78294250066876e-18	nan	nan	nan	nan	nan	nan
59100.380000000754	2.133578480374474e-16	1.1373979348955534e-17	2.324823378155846e-16	8.807231258505374e-18	nan	nan	nan	nan	nan	nan
59100.43000000076	2.1410144679296927e-16	1.1373955166131346e-17	2.3324962245647234e-16	8.830798937045707e-18	nan	nan	nan	nan	nan	nan
59100.48000000076	2.1484475457443874e-16	1.1373118975130957e-17	2.340157548594921e-16	8.853637967376933e-18	nan	nan	nan	nan	nan	nan
59100.53000000076	2.1558775871905674e-16	1.1371465258679774e-17	2.3478074054686693e-16	8.875741026080046e-18	nan	nan	nan	nan	nan	nan
59100.580000000766	2.1633044656062212e-16	1.13689887159909e-17	2.3554458503610556e-16	8.897101032249339e-18	nan	nan	nan	nan	nan	nan
59100.63000000077	2.1707280542943397e-16	1.1365684262448063e-17	2.363072938401105e-16	8.917711144713189e-18	nan	nan	nan	nan	nan	nan
59100.68000000077	2.1781482265223118e-16	1.1361547029297018e-17	2.3706887246696973e-16	8.937564759255786e-18	nan	nan	nan	nan	nan	nan
59100.730000000774	2.1855648555211237e-16	1.1356572363396609e-17	2.3782932642029765e-16	8.956655505973133e-18	nan	nan	nan	nan	nan	nan
59100.78000000078	2.1929778144844724e-16	1.1350755827001164e-17	2.385886611989046e-16	8.974977246742229e-18	nan	nan	nan	nan	nan	nan
59100.83000000078	2.200386976568163e-16	1.1344093197586667e-17	2.39346882297072e-16	8.992524072726031e-18	nan	nan	nan	nan	nan	nan
59100.88000000078	2.2077922148892408e-16	1.1336580467715235e-17	2.401039952044916e-16	9.009290302013372e-18	nan	nan	nan	nan	nan	nan
59100.930000000786	2.2151934025251173e-16	1.1328213844964432e-17	2.408600054062365e-16	9.02527047733905e-18	nan	nan	nan	nan	nan	nan
59100.98000000079	2.2225904125131016e-16	1.1318989751885463e-17	2.4161491838281434e-16	9.040459363900646e-18	nan	nan	nan	nan	nan	nan
59101.03000000079	2.2299831178492607e-16	1.1308904826031103e-17	2.4236873961020826e-16	9.054851947245714e-18	nan	nan	nan	nan	nan	nan
59101.080000000795	2.2373713914879254e-16	1.1297955920047215e-17	2.431214745598135e-16	9.068443431270031e-18	nan	nan	nan	nan	nan	nan
59101.1300000008	2.2447551063407946e-16	1.128614010179629e-17	2.438731286985538e-16	9.081229236314044e-18	nan	nan	nan	nan	nan	nan
59101.1800000008	2.252134135276102e-16	1.1273454654566408e-17	2.446237074888588e-16	9.093204997314162e-18	nan	nan	nan	nan	nan	nan
59101.2300000008	2.2595083511180333e-16	1.1259897077342456e-17	2.453732163886336e-16	9.104366562082579e-18	nan	nan	nan	nan	nan	nan
59101.28000000081	2.2668776266457275e-16	1.1245465085136005e-17	2.4612166085136087e-16	9.11470998965099e-18	nan	nan	nan	nan	nan	nan
59101.33000000081	2.274241834592699e-16	1.1230156609389183e-17	2.468690463260147e-16	9.12423154870546e-18	nan	nan	nan	nan	nan	nan
59101.38000000081	2.2816008476458983e-16	1.1213969798460061e-17	2.476153782572123e-16	9.132927716125983e-18	nan	nan	nan	nan	nan	nan
59101.430000000815	2.288954538445095e-16	1.1196903018168663e-17	2.4836066208509504e-16	9.140795175593043e-18	nan	nan	nan	nan	nan	nan
59101.48000000082	2.296302779581953e-16	1.1178954852440935e-17	2.4910490324539e-16	9.147830816285876e-18	nan	nan	nan	nan	nan	nan
59101.53000000082	2.3036454435993155e-16	1.1160124104012856e-17	2.498481071695199e-16	9.154031731701503e-18	nan	nan	nan	nan	nan	nan
59101.580000000824	2.310982402990509e-16	1.1140409795242398e-17	2.505902792844893e-16	9.159395218485516e-18	nan	nan	nan	nan	nan	nan
59101.63000000083	2.318313530198449e-16	1.1119811168992724e-17	2.5133142501293103e-16	9.163918775425937e-18	nan	nan	nan	nan	nan	nan
59101.68000000083	2.325638697614945e-16	1.1098327689616006e-17	2.520715497731759e-16	9.167600102490737e-18	nan	nan	nan	nan	nan	nan
59101.73000000083	2.3329577775797673e-16	1.1075959044024734e-17	2.5281065897923404e-16	9.170437099969778e-18	nan	nan	nan	nan	nan	nan
59101.780000000836	2.3402706423801437e-16	1.1052705142868094e-17	2.5354875804082176e-16	9.172427867686014e-18	nan	nan	nan	nan	nan	nan
59101.83000000084	2.347577164249772e-16	1.1028566121812462e-17	2.5428585236333295e-16	9.173570704308263e-18	nan	nan	nan	nan	nan	nan
59101.88000000084	2.3548772153680736e-16	1.1003542342911378e-17	2.5502194734793463e-16	9.173864106727019e-18	nan	nan	nan	nan	nan	nan
59101.930000000844	2.362170667859511e-16	1.097763439610388e-17	2.557570483915633e-16	9.173306769546195e-18	nan	nan	nan	nan	nan	nan
59101.98000000085	2.3694573937926183e-16	1.0950843100812995e-17	2.5649116088684915e-16	9.171897584636446e-18	nan	nan	nan	nan	nan	nan
59102.03000000085	2.376737265179498e-16	1.0923169507667083e-17	2.572242902222653e-16	9.16963564078808e-18	nan	nan	nan	nan	nan	nan
59102.08000000085	2.3840101539748113e-16	1.0894614900340177e-17	2.5795644178202545e-16	9.166520223441327e-18	nan	nan	nan	nan	nan	nan
59102.130000000856	2.391275932075092e-16	1.0865180797519241e-17	2.5868762094626163e-16	9.162550814495694e-18	nan	nan	nan	nan	nan	nan
59102.18000000086	2.3985344713179386e-16	1.0834868955000068e-17	2.594178330908059e-16	9.157727092230667e-18	nan	nan	nan	nan	nan	nan
59102.23000000086	2.4057856434812905e-16	1.0803681367918775e-17	2.6014708358745963e-16	9.152048931292792e-18	nan	nan	nan	nan	nan	nan
59102.280000000865	2.4130293202826065e-16	1.0771620273125373e-17	2.608753778037934e-16	9.145516402764544e-18	nan	nan	nan	nan	nan	nan
59102.33000000087	2.420265373378029e-16	1.0738688151696519e-17	2.6160272110331235e-16	9.13812977434655e-18	nan	nan	nan	nan	nan	nan
59102.38000000087	2.427493674361766e-16	1.0704887731610639e-17	2.6232911884543617e-16	9.129889510606906e-18	nan	nan	nan	nan	nan	nan
59102.43000000087	2.4347140947651134e-16	1.0670221990556713e-17	2.6305457638543314e-16	9.12079627331818e-18	nan	nan	nan	nan	nan	nan
59102.480000000876	2.441926506055873e-16	1.0634694158936755e-17	2.6377909907454515e-16	9.110850921907154e-18	nan	nan	nan	nan	nan	nan
59102.53000000088	2.4491307796373485e-16	1.0598307723008821e-17	2.6450269225998736e-16	9.100054513976028e-18	nan	nan	nan	nan	nan	nan
59102.58000000088	2.4563267868478075e-16	1.0561066428214544e-17	2.6522536128486885e-16	9.088408305915681e-18	nan	nan	nan	nan	nan	nan
59102.630000000885	2.4635143989594563e-16	1.0522974282697661e-17	2.6594711148833543e-16	9.075913753610543e-18	nan	nan	nan	nan	nan	nan
59102.68000000089	2.470693487177874e-16	1.0484035560990958e-17	2.666679482055163e-16	9.062572513261547e-18	nan	nan	nan	nan	nan	nan
59102.73000000089	2.4778639226411234e-16	1.04442548079175e-17	2.673878767675246e-16	9.048386442283659e-18	nan	nan	nan	nan	nan	nan
59102.780000000894	2.485025576418999e-16	1.0403636842683852e-17	2.681069025015487e-16	9.03335760027922e-18	nan	nan	nan	nan	nan	nan
59102.8300000009	2.4921783195120907e-16	1.0362186763192129e-17	2.688250307307811e-16	9.01748825016243e-18	nan	nan	nan	nan	nan	nan
59102.8800000009	2.49932202285134e-16	1.0319909950562817e-17	2.6954226677450003e-16	9.000780859348791e-18	nan	nan	nan	nan	nan	nan
59102.9300000009	2.506456557296893e-16	1.0276812073898942e-17	2.7025861594808354e-16	8.983238101040808e-18	nan	nan	nan	nan	nan	nan
59102.980000000905	2.5135817936375877e-16	1.0232899095273825e-17	2.709740835629485e-16	8.964862855630628e-18	nan	nan	nan	nan	nan	nan
59103.03000000091	2.5206976025900055e-16	1.0188177274974227e-17	2.716886749266648e-16	8.945658212225831e-18	nan	nan	nan	nan	nan	nan
59103.08000000091	2.5278038547976757e-16	1.0142653177005481e-17	2.724023953428941e-16	8.925627470235048e-18	nan	nan	nan	nan	nan	nan
59103.130000000914	2.5349004208305757e-16	1.0096333674850895e-17	2.7311525011149406e-16	8.904774141107884e-18	nan	nan	nan	nan	nan	nan
59103.18000000092	2.541987171183879e-16	1.0049225957520082e-17	2.73827244528463e-16	8.88310195016e-18	nan	nan	nan	nan	nan	nan
59103.23000000092	2.5490639762775656e-16	1.0001337535883301e-17	2.7453838388588703e-16	8.860614838535942e-18	nan	nan	nan	nan	nan	nan
59103.28000000092	2.556130706455416e-16	9.952676249308783e-18	2.752486734722297e-16	8.837316965236482e-18	nan	nan	nan	nan	nan	nan
59103.330000000926	2.5631872319843637e-16	9.903250272612083e-18	2.759581185719852e-16	8.813212709356569e-18	nan	nan	nan	nan	nan	nan
59103.38000000093	2.570233423053597e-16	9.853068123327071e-18	2.7666672446597037e-16	8.78830667233727e-18	nan	nan	nan	nan	nan	nan
59103.43000000093	2.5772691497738495e-16	9.802138669333844e-18	2.7737449643120573e-16	8.762603680424742e-18	nan	nan	nan	nan	nan	nan
59103.480000000935	2.5842942821765516e-16	9.750471136814653e-18	2.780814397409753e-16	8.736108787212457e-18	nan	nan	nan	nan	nan	nan
59103.53000000094	2.591308690213102e-16	9.698075118598349e-18	2.7878755966485894e-16	8.708827276338259e-18	nan	nan	nan	nan	nan	nan
59103.58000000094	2.5983122437540153e-16	9.644960582876405e-18	2.7949286146869764e-16	8.680764664290924e-18	nan	nan	nan	nan	nan	nan
59103.63000000094	2.605304812588214e-16	9.591137882316912e-18	2.8019735041464894e-16	8.651926703370291e-18	nan	nan	nan	nan	nan	nan
59103.680000000946	2.612286266422174e-16	9.53661776359336e-18	2.8090103176118645e-16	8.622319384774469e-18	nan	nan	nan	nan	nan	nan
59103.73000000095	2.6192564748791514e-16	9.481411377345761e-18	2.816039107631471e-16	8.591948941855197e-18	nan	nan	nan	nan	nan	nan
59103.78000000095	2.6262153074984837e-16	9.425530288571727e-18	2.823059926716863e-16	8.56082185348995e-18	nan	nan	nan	nan	nan	nan
59103.830000000955	2.633162633734542e-16	9.368986487505241e-18	2.830072827343634e-16	8.528944847608664e-18	nan	nan	nan	nan	nan	nan
59103.88000000096	2.640098322956278e-16	9.311792400945619e-18	2.83707786195095e-16	8.496324904889726e-18	nan	nan	nan	nan	nan	nan
59103.93000000096	2.6470222444461775e-16	9.253960904111013e-18	2.8440750829422016e-16	8.462969262624095e-18	nan	nan	nan	nan	nan	nan
59103.98000000096	2.653934267399621e-16	9.195505332987104e-18	2.851064542684901e-16	8.428885418679593e-18	nan	nan	nan	nan	nan	nan
59104.03000000097	2.660834260924043e-16	9.136439497208012e-18	2.8580462935110904e-16	8.394081135712118e-18	nan	nan	nan	nan	nan	nan
59104.08000000097	2.6677220940380347e-16	9.076777693517853e-18	2.865020387716897e-16	8.358564445477918e-18	nan	nan	nan	nan	nan	nan
59104.13000000097	2.674597635670742e-16	9.016534719753995e-18	2.871986877563342e-16	8.322343653372741e-18	nan	nan	nan	nan	nan	nan
59104.180000000975	2.6814607546609777e-16	8.95572588945387e-18	2.8789458152768174e-16	8.28542734310468e-18	nan	nan	nan	nan	nan	nan
59104.23000000098	2.6883113197564116e-16	8.894367047066452e-18	2.8858972530476726e-16	8.24782438157056e-18	nan	nan	nan	nan	nan	nan
59104.28000000098	2.6951491996127444e-16	8.832474583755029e-18	2.8928412430322375e-16	8.209543923912216e-18	nan	nan	nan	nan	nan	nan
59104.330000000984	2.701974262793075e-16	8.770065453875007e-18	2.8997778373519233e-16	8.170595418755849e-18	nan	nan	nan	nan	nan	nan
59104.38000000099	2.708786377766879e-16	8.707157192086486e-18	2.9067070880932453e-16	8.130988613655654e-18	nan	nan	nan	nan	nan	nan
59104.43000000099	2.7155854129094206e-16	8.643767931145668e-18	2.9136290473089207e-16	8.090733560716978e-18	nan	nan	nan	nan	nan	nan
59104.48000000099	2.722371236500888e-16	8.579916420376844e-18	2.9205437670172807e-16	8.049840622437317e-18	nan	nan	nan	nan	nan	nan
59104.530000000996	2.7291437167254485e-16	8.51562204483793e-18	2.9274512992025737e-16	8.008320477725116e-18	nan	nan	nan	nan	nan	nan
59104.580000001	2.7359027216707597e-16	8.450904845197325e-18	2.9343516958150714e-16	7.966184128152657e-18	nan	nan	nan	nan	nan	nan
59104.630000001	2.742648119326828e-16	8.385785538325649e-18	2.941245008771453e-16	7.923442904393702e-18	nan	nan	nan	nan	nan	nan
59104.680000001004	2.7493797775855617e-16	8.32028553859213e-18	2.9481312899546406e-16	7.880108472868935e-18	nan	nan	nan	nan	nan	nan
59104.73000000101	2.756097564239621e-16	8.254426979892432e-18	2.95501059121458e-16	7.836192842633204e-18	nan	nan	nan	nan	nan	nan
59104.78000000101	2.762801346981924e-16	8.188232738393822e-18	2.961882964367482e-16	7.79170837243961e-18	nan	nan	nan	nan	nan	nan
59104.83000000101	2.7694909934046205e-16	8.121726455966885e-18	2.968748461196722e-16	7.746667778023538e-18	nan	nan	nan	nan	nan	nan
59104.880000001016	2.776166370998451e-16	8.054932564334187e-18	2.9756071334529776e-16	7.701084139634916e-18	nan	nan	nan	nan	nan	nan
59104.93000000102	2.782827347151862e-16	7.987876309875007e-18	2.9824590328533826e-16	7.65497090973691e-18	nan	nan	nan	nan	nan	nan
59104.98000000102	2.7894737891502793e-16	7.92058377908449e-18	2.989304211083393e-16	7.608341920933024e-18	nan	nan	nan	nan	nan	nan
59105.030000001025	2.796105564175201e-16	7.853081924635042e-18	2.996142719795671e-16	7.561211394109118e-18	nan	nan	nan	nan	nan	nan
59105.08000000103	2.802722539303442e-16	7.785398591993938e-18	3.0029746106101445e-16	7.513593946773895e-18	nan	nan	nan	nan	nan	nan
59105.13000000103	2.8093245815064785e-16	7.717562546561813e-18	3.0097999351156597e-16	7.465504601572662e-18	nan	nan	nan	nan	nan	nan
59105.18000000103	2.8159115576493756e-16	7.649603501220604e-18	3.0166187448676366e-16	7.416958795047797e-18	nan	nan	nan	nan	nan	nan
59105.23000000104	2.822483334490187e-16	7.581552144254087e-18	3.0234310913910656e-16	7.36797238650684e-18	nan	nan	nan	nan	nan	nan
59105.28000000104	2.829039778679085e-16	7.513440167483602e-18	3.030237026178429e-16	7.318561667133563e-18	nan	nan	nan	nan	nan	nan
59105.33000000104	2.8355807567575636e-16	7.445300294571572e-18	3.037036600691065e-16	7.268743369198392e-18	nan	nan	nan	nan	nan	nan
